variant,seed,mask_seed,missing_mode,position,span_fraction,n,infeasible_n,naturally_absent_n,support_negative,support_neutral,support_positive,mean_removed_steps_per_target_modality,actual_removed_observation_rate,actual_span_fraction,unique_mask_realizations_mean,one_feasible_start_n,accuracy,macro_f1,mae,pearson_r,delta_mae,delta_macro_f1
T0,2026,5102,audio+vision,early,0.35,696,32,15,200,174,322,8.277298850574713,0.35352249088133586,0.3514217322550645,2.9152298850574714,24,0.5991379310344828,0.5735579479000531,0.593547982559807,0.6352622020760248,0.0,0.0
T0,2026,5102,audio+vision,early,0.55,691,37,15,199,172,320,13.018813314037626,0.5510743815185208,0.5496021750273932,1.6946454413892909,266,0.6005788712011577,0.5748432267884322,0.5947166997427188,0.6357676902470888,0.0,0.0
T0,2026,5102,audio+vision,middle,0.15,695,33,15,199,174,322,3.531654676258993,0.15242349886538906,0.15107957931924487,3.6158273381294963,10,0.5985611510791367,0.5734684817825142,0.5948819428039112,0.6360417621577845,0.0,0.0
T0,2026,5102,audio+vision,middle,0.35,700,28,15,202,174,324,8.235,0.3519360933191412,0.35117329220756244,3.6142857142857143,8,0.5985714285714285,0.5736260358185871,0.5955106531296458,0.6356467048904482,0.0,0.0
T0,2026,5102,audio+vision,middle,0.55,698,30,15,202,174,322,12.908309455587393,0.5503144108779324,0.5503155263821218,3.6361031518624642,11,0.5988538681948424,0.574044439181765,0.5961770386699278,0.635824289800067,0.0,0.0
T0,2026,5102,audio+vision,late,0.15,692,36,15,199,173,320,3.531791907514451,0.15335314292815796,0.1516506529271782,3.5,7,0.5982658959537572,0.5738000765372918,0.594834052629209,0.6329116488028831,0.0,0.0
T0,2026,5102,audio+vision,late,0.35,699,29,15,200,175,324,8.229613733905579,0.3510591004232321,0.351272858380252,2.9785407725321886,18,0.597997138769671,0.5724154351819463,0.5960082239944365,0.6348356009891865,0.0,0.0
T0,2026,5102,audio+vision,late,0.55,699,29,15,200,175,324,12.880543633762517,0.5491937727087509,0.5502762229921914,1.8454935622317596,194,0.597997138769671,0.5724154351819463,0.5955313522587177,0.6350543609658318,0.0,0.0
T0,2026,5102,text+audio+vision,early,0.15,695,33,15,201,174,320,3.5434052757793766,0.15300015051113752,0.15162910284899678,3.479136690647482,9,0.5640287769784172,0.5378223175349631,0.6215845375181102,0.5731255426684753,0.028291115186197202,-0.03589174922211835
T0,2026,5102,text+audio+vision,early,0.35,696,32,15,200,174,322,8.30124521072797,0.35284373082742027,0.3514217322550645,2.9123563218390807,24,0.5316091954022989,0.5087744888203629,0.6587521867805172,0.4928177210771799,0.06520420422071016,-0.06478345907969019
T0,2026,5102,text+audio+vision,early,0.55,691,37,15,199,172,320,13.065123010130247,0.5506154751245597,0.5496021750273932,1.683068017366136,266,0.5065123010130246,0.48720847016647384,0.6899957951001942,0.4275492769475536,0.09527909535747536,-0.08763475662195841
T0,2026,5102,text+audio+vision,middle,0.15,695,33,15,199,174,322,3.548201438848921,0.15199024872441583,0.15107957931924487,3.579856115107914,10,0.5856115107913669,0.5582120703296766,0.6120440519970956,0.6065644188113883,0.017162109193184394,-0.015256411452837626
T0,2026,5102,text+audio+vision,middle,0.35,700,28,15,202,174,324,8.276666666666667,0.3514022925181708,0.35117329220756244,3.6342857142857143,8,0.56,0.5364073803495032,0.6406405302456447,0.5430178655115357,0.04512987711599892,-0.03721865546908387
T0,2026,5102,text+audio+vision,middle,0.55,698,30,15,202,174,322,12.96370582617001,0.5499753940332782,0.5503155263821218,3.650429799426934,11,0.49283667621776506,0.4838202057249065,0.6947692386101515,0.36186766386493296,0.09859219994022372,-0.09022423345685843
T0,2026,5102,text+audio+vision,late,0.15,692,36,15,199,173,320,3.55009633911368,0.1530705732098505,0.1516506529271782,3.4696531791907512,7,0.5664739884393064,0.5502037493453662,0.6270124258936485,0.5596426101428139,0.03217837326443951,-0.023596327191925615
T0,2026,5102,text+audio+vision,late,0.35,699,29,15,200,175,324,8.2827849308536,0.3515770760550386,0.351272858380252,3.0028612303290414,18,0.48354792560801146,0.47727548746984727,0.678254538680692,0.4884005559232242,0.08224631468625543,-0.095139947712099
T0,2026,5102,text+audio+vision,late,0.55,699,29,15,200,175,324,12.95660467334287,0.5497817311517309,0.5502762229921914,1.849785407725322,194,0.46494992846924177,0.4598447257987043,0.6970724207862081,0.4517703717260806,0.10154106852749045,-0.11257070938324198
T0,2026,5103,text,early,0.15,724,4,0,206,181,337,3.546961325966851,0.15173924326471158,0.15173924326471158,3.5331491712707184,6,0.5676795580110497,0.5398373668261106,0.6143529024283859,0.5952789980950134,0.023671404535763774,-0.03752322669278807
T0,2026,5103,text,early,0.35,724,4,0,206,181,337,8.319060773480663,0.3515275190944247,0.3515275190944247,2.8853591160220993,22,0.5469613259668509,0.5169961434508366,0.6422612956668461,0.5157643389046608,0.051579797774223946,-0.060364450068062125
T0,2026,5103,text,early,0.55,720,8,0,205,179,336,13.079166666666667,0.5495421643079805,0.5495421643079805,1.6833333333333333,277,0.49027777777777776,0.4684595296204178,0.6960124029260543,0.4168380306749783,0.10517971873697307,-0.11045498804142206
T0,2026,5103,text,middle,0.15,723,5,0,206,181,336,3.5504840940525586,0.15125755480449682,0.15125755480449682,3.5933609958506225,9,0.5809128630705395,0.5597980421553929,0.6197308824805963,0.5721763032214141,0.02824499644596712,-0.017274972164123548
T0,2026,5103,text,middle,0.35,723,5,0,206,181,336,8.329183955739973,0.35132216296592456,0.35132216296592456,3.659751037344398,4,0.5781466113416321,0.55736521201791,0.6291648025417064,0.5522234991868619,0.03767891650707722,-0.019707802301606403
T0,2026,5103,text,middle,0.55,723,5,0,206,181,336,13.034578146611342,0.5502586790711101,0.5502586790711101,3.680497925311203,10,0.5020746887966805,0.49343777767962393,0.682211105465724,0.41815840374115715,0.0907252194310949,-0.08363523663989247
T0,2026,5103,text,late,0.15,724,4,0,206,181,337,3.546961325966851,0.15173924326471158,0.15173924326471158,3.546961325966851,6,0.5787292817679558,0.5647410055911191,0.6094859990584587,0.5941112422898184,0.01880450116583654,-0.012619587927779619
T0,2026,5103,text,late,0.35,724,4,0,206,181,337,8.319060773480663,0.3515275190944247,0.3515275190944247,2.9917127071823204,11,0.5082872928176796,0.5073115011119936,0.6597112341274544,0.5258964673320844,0.06902973623483222,-0.07004909240690504
T0,2026,5103,text,late,0.55,724,4,0,206,181,337,13.017955801104973,0.5501892610060948,0.5501892610060948,1.830110497237569,201,0.4613259668508287,0.45586064817590555,0.7001509153752367,0.4262582040666169,0.10946941748261452,-0.12149994534299313
T0,2026,5103,audio,early,0.15,723,5,0,206,180,337,3.5421853388658366,0.15174741188149082,0.15174741188149082,3.4398340248962658,6,0.6016597510373444,0.5763870471957366,0.5914984847500117,0.636493370537716,0.0,0.0
T0,2026,5103,audio,early,0.35,723,5,0,206,180,337,8.307053941908714,0.3515238688211574,0.3515238688211574,2.9156293222683263,22,0.6016597510373444,0.5763870471957366,0.5914984847500117,0.636493370537716,0.0,0.0
T0,2026,5103,audio,early,0.55,719,9,0,205,178,336,13.061196105702365,0.5495531177122104,0.5495531177122104,1.7023643949930458,277,0.6036161335187761,0.577928995247746,0.5916544264480368,0.6373769815619422,0.0,0.0
T0,2026,5103,audio,middle,0.15,722,6,0,206,180,336,3.5457063711911356,0.1512650675766175,0.1512650675766175,3.6315789473684212,9,0.6011080332409973,0.5760994679963543,0.592305118563763,0.6364759552717802,0.0,0.0
T0,2026,5103,audio,middle,0.35,722,6,0,206,180,336,8.317174515235457,0.35131822321010636,0.35131822321010636,3.660664819944598,4,0.6011080332409973,0.5760994679963543,0.592305118563763,0.6364759552717802,0.0,0.0
T0,2026,5103,audio,middle,0.55,722,6,0,206,180,336,13.016620498614959,0.5502705793652991,0.5502705793652991,3.662049861495845,10,0.6011080332409973,0.5760994679963543,0.592305118563763,0.6364759552717802,0.0,0.0
T0,2026,5103,audio,late,0.15,724,4,0,206,181,337,3.5386740331491713,0.15222842374353296,0.15173924326471158,3.505524861878453,7,0.6022099447513812,0.5773605935188987,0.5906814978926221,0.6365084502548984,0.0,0.0
T0,2026,5103,audio,late,0.35,724,4,0,206,181,337,8.296961325966851,0.35172894635040997,0.3515275190944247,2.99585635359116,12,0.6022099447513812,0.5773605935188987,0.5906814978926221,0.6365084502548984,0.0,0.0
T0,2026,5103,audio,late,0.55,724,4,0,206,181,337,12.98342541436464,0.5501317103615276,0.5501892610060948,1.8439226519337018,202,0.6022099447513812,0.5773605935188987,0.5906814978926221,0.6365084502548984,0.0,0.0
T0,2026,5103,vision,early,0.15,695,33,15,201,174,320,3.516546762589928,0.15589228179700088,0.15162910284899678,3.4532374100719423,9,0.5985611510791367,0.5737140667570815,0.593293422331913,0.6365204618554369,0.0,0.0
T0,2026,5103,vision,early,0.35,696,32,15,200,174,322,8.191091954022989,0.3548962645029525,0.3514217322550645,2.961206896551724,24,0.5991379310344828,0.5735579479000531,0.593547982559807,0.6352622020760248,0.0,0.0
T0,2026,5103,vision,early,0.55,691,37,15,199,172,320,12.884225759768452,0.552545126213686,0.5496021750273932,1.6772793053545587,266,0.6005788712011577,0.5748432267884322,0.5947166997427188,0.6357676902470888,0.0,0.0
T0,2026,5103,vision,middle,0.15,695,33,15,199,174,322,3.5035971223021583,0.15439902570876457,0.15107957931924487,3.646043165467626,10,0.5985611510791367,0.5734684817825142,0.5948819428039112,0.6360417621577845,0.0,0.0
T0,2026,5103,vision,middle,0.35,700,28,15,202,174,324,8.127142857142857,0.35418157437138303,0.35117329220756244,3.6585714285714284,8,0.5985714285714285,0.5736260358185871,0.5955106531296458,0.6356467048904482,0.0,0.0
T0,2026,5103,vision,middle,0.55,698,30,15,202,174,322,12.727793696275072,0.5495743868989502,0.5503155263821218,3.6074498567335245,11,0.5988538681948424,0.574044439181765,0.5961770386699278,0.635824289800067,0.0,0.0
T0,2026,5103,vision,late,0.15,692,36,15,199,173,320,3.491329479768786,0.15519734351866818,0.1516506529271782,3.4826589595375723,7,0.5982658959537572,0.5738000765372918,0.594834052629209,0.6329116488028831,0.0,0.0
T0,2026,5103,vision,late,0.35,699,29,15,200,175,324,8.098712446351932,0.3527138452561225,0.351272858380252,2.9799713876967098,18,0.597997138769671,0.5724154351819463,0.5960082239944365,0.6348356009891865,0.0,0.0
T0,2026,5103,vision,late,0.55,699,29,15,200,175,324,12.6552217453505,0.5478696254024976,0.5502762229921914,1.8640915593705294,194,0.597997138769671,0.5724154351819463,0.5955313522587177,0.6350543609658318,0.0,0.0
T0,2026,5103,text+audio,early,0.15,723,5,0,206,180,337,3.5421853388658366,0.15174741188149082,0.15174741188149082,3.479944674965422,6,0.5726141078838174,0.5423433363309579,0.6176164976912415,0.5899440084160825,0.02611801294122984,-0.03404371086477875
T0,2026,5103,text+audio,early,0.35,723,5,0,206,180,337,8.307053941908714,0.3515238688211574,0.3515238688211574,2.876901798063624,22,0.5325034578146611,0.5046875612913349,0.6517280253838041,0.5260024329476325,0.06022954063379249,-0.07169948590440178
T0,2026,5103,text+audio,early,0.55,719,9,0,205,178,336,13.061196105702365,0.5495531177122104,0.5495531177122104,1.698191933240612,277,0.4951321279554937,0.4733683352442545,0.6891013578886117,0.4320227075485356,0.09744693144057492,-0.10456066000349151
T0,2026,5103,text+audio,middle,0.15,722,6,0,206,180,336,3.5457063711911356,0.15126506757661753,0.1512650675766175,3.6274238227146816,9,0.5734072022160664,0.5458014038015355,0.6256876435141154,0.5737371398045003,0.03338252495035243,-0.03029806419481873
T0,2026,5103,text+audio,middle,0.35,722,6,0,206,180,336,8.317174515235457,0.35131822321010636,0.35131822321010636,3.655124653739612,4,0.5664819944598338,0.5444454070287909,0.6338139883864289,0.5249305323650794,0.041508869822665884,-0.0316540609675634
T0,2026,5103,text+audio,middle,0.55,722,6,0,206,180,336,13.016620498614959,0.5502705793652991,0.5502705793652991,3.64404432132964,10,0.49584487534626037,0.48884571635385965,0.6944145347479308,0.4114454595017541,0.1021094161841678,-0.0872537516424946
T0,2026,5103,text+audio,late,0.15,724,4,0,206,181,337,3.542817679558011,0.15198383350412228,0.15173924326471158,3.5621546961325965,7,0.5649171270718232,0.5495262187174726,0.6227402397488033,0.5770052825474227,0.03205874185618118,-0.02783437480142603
T0,2026,5103,text+audio,late,0.35,724,4,0,206,181,337,8.308011049723756,0.3516282327224173,0.3515275190944247,2.9751381215469612,12,0.4903314917127072,0.48874426191673004,0.6787498200219639,0.4619523330860112,0.08806832212934179,-0.08861633160216864
T0,2026,5103,text+audio,late,0.55,724,4,0,206,181,337,13.000690607734807,0.5501604856838112,0.5501892610060948,1.8535911602209945,202,0.4544198895027624,0.44921823110022924,0.7029581682869742,0.41259466921675186,0.11227667039435207,-0.12814236241866944
T0,2026,5103,text+vision,early,0.15,695,33,15,201,174,320,3.539568345323741,0.15392284324844158,0.15162910284899678,3.4244604316546763,9,0.5726618705035971,0.5461699567172053,0.6197546575352443,0.5788486852877364,0.026461235203331324,-0.027544110039876224
T0,2026,5103,text+vision,early,0.35,696,32,15,200,174,322,8.276580459770114,0.35374193436065143,0.3514217322550645,2.8951149425287355,24,0.5617816091954023,0.5394958025728851,0.6366783996465905,0.520444708036769,0.043130417086783446,-0.034062145327168
T0,2026,5103,text+vision,early,0.55,691,37,15,199,172,320,13.021707670043416,0.5511685271602809,0.5496021750273932,1.7004341534008682,266,0.5094066570188133,0.4885292214257268,0.6967654396630231,0.41212273008095646,0.10204873992030428,-0.08631400536270545
T0,2026,5103,text+vision,middle,0.15,695,33,15,199,174,322,3.5410071942446044,0.1532031401763189,0.15107957931924487,3.633093525179856,10,0.5784172661870504,0.5516313393098073,0.622496210907003,0.5877182653423924,0.027614268103091866,-0.02183714247270685
T0,2026,5103,text+vision,middle,0.35,700,28,15,202,174,324,8.256428571428572,0.35317965407815416,0.35117329220756244,3.617142857142857,8,0.5657142857142857,0.546159423087648,0.6477502723463944,0.5125976332691156,0.05223961921674858,-0.02746661273093909
T0,2026,5103,text+vision,middle,0.55,698,30,15,202,174,322,12.914756446991404,0.5507331308857789,0.5503155263821218,3.681948424068768,11,0.5143266475644699,0.5051833163868936,0.6752545063338512,0.4651554210810817,0.07907746766392343,-0.06886112279487133
T0,2026,5103,text+vision,late,0.15,692,36,15,199,173,320,3.5411849710982657,0.15404099174067337,0.1516506529271782,3.505780346820809,7,0.5751445086705202,0.5575558347209707,0.6156506346527896,0.5909154213192036,0.02081658202358061,-0.016244241816321114
T0,2026,5103,text+vision,late,0.35,699,29,15,200,175,324,8.234620886981402,0.3512125818080621,0.351272858380252,2.9628040057224605,18,0.49642346208869814,0.48850897705195784,0.6660099236963474,0.5051698623622833,0.07000169970191084,-0.08390645812998843
T0,2026,5103,text+vision,late,0.55,699,29,15,200,175,324,12.88483547925608,0.5495068844567523,0.5502762229921914,1.848354792560801,194,0.45064377682403434,0.4420618329986854,0.7023316259377334,0.4368412111184161,0.10680027367901568,-0.13035360218326086
T0,2026,5103,audio+vision,early,0.15,695,33,15,201,174,320,3.535971223021583,0.15372933279523646,0.15162910284899678,3.4431654676258994,9,0.5985611510791367,0.5737140667570815,0.593293422331913,0.6365204618554369,0.0,0.0
T0,2026,5103,audio+vision,early,0.35,696,32,15,200,174,322,8.272988505747126,0.35337179643663413,0.3514217322550645,2.9152298850574714,24,0.5991379310344828,0.5735579479000531,0.593547982559807,0.6352622020760248,0.0,0.0
T0,2026,5103,audio+vision,early,0.55,691,37,15,199,172,320,13.01808972503618,0.5510433816641618,0.5496021750273932,1.6946454413892909,266,0.6005788712011577,0.5748432267884322,0.5947166997427188,0.6357676902470888,0.0,0.0
T0,2026,5103,audio+vision,middle,0.15,695,33,15,199,174,322,3.5345323741007193,0.1526284770348192,0.15107957931924487,3.6158273381294963,10,0.5985611510791367,0.5734684817825142,0.5948819428039112,0.6360417621577845,0.0,0.0
T0,2026,5103,audio+vision,middle,0.35,700,28,15,202,174,324,8.248571428571429,0.35278884807161925,0.35117329220756244,3.6142857142857143,8,0.5985714285714285,0.5736260358185871,0.5955106531296458,0.6356467048904482,0.0,0.0
T0,2026,5103,audio+vision,middle,0.55,698,30,15,202,174,322,12.90759312320917,0.5497511165473259,0.5503155263821218,3.6361031518624642,11,0.5988538681948424,0.574044439181765,0.5961770386699278,0.635824289800067,0.0,0.0
T0,2026,5103,audio+vision,late,0.15,692,36,15,199,173,320,3.533959537572254,0.1536687868933508,0.1516506529271782,3.5,7,0.5982658959537572,0.5738000765372918,0.594834052629209,0.6329116488028831,0.0,0.0
T0,2026,5103,audio+vision,late,0.35,699,29,15,200,175,324,8.2310443490701,0.35120698595761457,0.351272858380252,2.9785407725321886,18,0.597997138769671,0.5724154351819463,0.5960082239944365,0.6348356009891865,0.0,0.0
T0,2026,5103,audio+vision,late,0.55,699,29,15,200,175,324,12.88555078683834,0.5496369230485306,0.5502762229921914,1.8454935622317596,194,0.597997138769671,0.5724154351819463,0.5955313522587177,0.6350543609658318,0.0,0.0
T0,2026,5103,text+audio+vision,early,0.15,695,33,15,201,174,320,3.542925659472422,0.15296573251833406,0.15162910284899678,3.479136690647482,9,0.5741007194244604,0.549256136729883,0.6142257330228956,0.5944664170549759,0.02093231069098267,-0.024457930027198427
T0,2026,5103,text+audio+vision,early,0.35,696,32,15,200,174,322,8.303639846743295,0.3530583429461136,0.3514217322550645,2.9123563218390807,24,0.5474137931034483,0.5257720063551669,0.6413979422001318,0.5238589180341005,0.04784995964032479,-0.047785941544886246
T0,2026,5103,text+audio+vision,early,0.55,691,37,15,199,172,320,13.065605402797878,0.5506062103936824,0.5496021750273932,1.683068017366136,266,0.5021707670043415,0.4846432448530612,0.6924607133554825,0.4256466294761961,0.09774401361276375,-0.09019998193537104
T0,2026,5103,text+audio+vision,middle,0.15,695,33,15,199,174,322,3.547721822541966,0.15220135632314782,0.15107957931924487,3.579856115107914,10,0.5496402877697841,0.5221222901292362,0.62459359443445,0.5879470485009666,0.029711651630538793,-0.05134619165327803
T0,2026,5103,text+audio+vision,middle,0.35,700,28,15,202,174,324,8.282380952380953,0.3520370248637897,0.35117329220756244,3.6342857142857143,8,0.55,0.5296447933434234,0.6521615457109042,0.49643499077699427,0.05665089258125844,-0.04398124247516366
T0,2026,5103,text+audio+vision,middle,0.55,698,30,15,202,174,322,12.968958930276981,0.5506515688519611,0.5503155263821218,3.650429799426934,11,0.4871060171919771,0.4788477105550276,0.6966096157672412,0.3986201156709722,0.10043257709731346,-0.09519672862673734
T0,2026,5103,text+audio+vision,late,0.15,692,36,15,199,173,320,3.5491329479768785,0.1531081157973376,0.1516506529271782,3.4696531791907512,7,0.5664739884393064,0.5520132857692287,0.6238996358103834,0.5655730308792144,0.02906558318117447,-0.021786790768063113
T0,2026,5103,text+audio+vision,late,0.35,699,29,15,200,175,324,8.277062470195517,0.35109136460740553,0.351272858380252,3.0028612303290414,18,0.5150214592274678,0.5054023882818579,0.6672937989405467,0.4926067013022042,0.07128557494611021,-0.06701304690008836
T0,2026,5103,text+audio+vision,late,0.55,699,29,15,200,175,324,12.95660467334287,0.5497750258338667,0.5502762229921914,1.849785407725322,194,0.45779685264663805,0.4520508049272517,0.7000217795883638,0.4375892838647407,0.10449042732964609,-0.12036463025469457
